datetime,temperature,precipitation,Flow,area,avg_height,avg_slope,AGRH_landuse,FRST_landuse,RNGB_landuse,URHD_landuse,URLD_landuse,AGRLL_landuse,WATR_landuse,udic_soiltype,ustic_soiltype,xeric_soiltype,criic_soiltype,aridic_soiltype,aquic_soiltype
2001-01-01,3.5,0.0,0.074,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-02,3.2,0.0,0.069,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-03,1.7,0.0,0.062,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-04,4.1,0.2,0.056,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-05,4.9,0.0,0.051,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-06,2.7,0.8,0.048,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-07,0.5,0.0,0.038,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-08,3.315909090909091,0.0,0.034,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-09,1.4,0.0,0.035,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-10,3.3,0.0,0.037,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-11,7.5,0.2,0.03,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-12,5.7,0.0,0.03,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-13,5.2,3.2,0.03,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-14,1.0,22.0,0.227,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-15,0.1,19.2,0.266,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-16,3.315909090909091,10.0,1.756,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-17,3.315909090909091,0.0,0.947,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-18,1.0,0.0,0.57,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-19,1.9,0.2,0.36,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-20,0.5,0.0,0.222,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-21,2.6,0.0,0.149,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-22,5.0,0.0,0.122,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
2001-01-23,5.1,0.0,0.112,146.6468186173715,689.9612,0.29775982048601657,16.802443991853362,74.639947628746,3.698719813791097,4.375181844631946,0.4837067209775967,0.0,0.0,30.10256037241781,68.23174279895258,1.665696828629619,0.0,0.0,0.0
